scenario_class,obs_layout,pathway,response_count,mu_lnM_T,sd_lnM_T,cov_M_T,median_M_T,mu_lnM_S,sd_lnM_S,cov_M_S,median_M_S,mu_lnM_capacity,sd_lnM_capacity,cov_M_capacity,median_M_capacity,mu_lnM_response_time,sd_lnM_response_time,cov_M_response_time,median_M_response_time,mean_response_model_factor_cov,median_sd_eta,boundary_hit_fraction
vertical leakage,far4,Hantush-Jacob leaky,668,0.4775689304604289,2.5627540324802696,26.659648088235684,2.097528731928636,-0.5588696661260878,2.6206719935961806,30.9830493352606,1.2638882416029678,0.4775689304604289,2.5627540324802696,26.659648088235684,2.097528731928636,-1.0364385965865168,2.16258562833938,10.316164296372202,0.6848365288301022,0.5904183111855319,0.38522754217718613,0.5134730538922155
vertical leakage,far4,Lagging Darcy no-leakage,668,0.9191048601031364,2.537193957928202,24.97500762999678,3.0760154768308348,0.9015675145689092,1.7684222865363048,4.670406798115042,1.808860217469479,0.9191048601031364,2.537193957928202,24.97500762999678,3.0760154768308348,-0.01753734553422729,1.5389093702034904,3.1110453741481168,0.8615445997112242,0.5675307604741103,0.39683449686644,0.41317365269461076
vertical leakage,far4,Lagging Darcy with leakage,668,-1.6079858810185854,3.2467475880588093,194.54660326876186,0.8592999762727197,-1.3946967765564042,2.4199814729697353,18.666345970371573,0.6972955576747375,-1.6079858810185854,3.2467475880588093,194.54660326876186,0.8592999762727197,0.21328910446218124,2.2734315056081056,13.21550411175502,1.1534492327326638,0.5454949352925096,0.38285436758807057,0.3263473053892216
vertical leakage,standard4,Theis confined,668,1.1691668352556914,1.1092700181333073,1.5565577498703376,2.110484196961706,0.5733051484289754,0.7169062671158677,0.8196888356837863,1.3671623538599498,1.1691668352556914,1.1092700181333073,1.5565577498703376,2.110484196961706,-0.595861686826716,0.7169442965299393,0.8197444452188567,0.6870717992637334,0.6392035890703404,0.46813626366761485,0.0658682634730539
vertical leakage,standard4,Hantush-Jacob leaky,668,0.43656611480357993,1.5854962374190074,3.369236854845067,1.5191777696837176,-0.019600905944796913,1.2672684438780555,1.9956670627527024,1.1395855781738107,0.43656611480357993,1.5854962374190074,3.369236854845067,1.5191777696837176,-0.45616702074837695,0.9549996461841342,1.220392027716509,0.7702357212791957,0.6009636984134397,0.4498361716377741,0.4550898203592814
vertical leakage,standard4,Lagging Darcy no-leakage,668,0.6115367886403952,1.841488123978549,5.357048121739013,1.5851211732141512,0.415227895908657,1.1209287243217179,1.5852564625507455,1.3077540914130108,0.6115367886403952,1.841488123978549,5.357048121739013,1.5851211732141512,-0.19630889273173818,1.3209378545281476,2.1737516363877476,0.8842678164147253,0.5514533835506877,0.43236007899879664,0.15568862275449102
vertical leakage,standard4,Lagging Darcy with leakage,668,-2.1031255299976186,2.8976377070634807,66.55570578677221,0.6115654578022109,-1.3291459751667192,1.943761901851245,6.537407410857328,0.9237458541448892,-2.1031255299976186,2.8976377070634807,66.55570578677221,0.6115654578022109,0.7739795548308996,1.2245345719949126,1.8653099547881467,1.5608017109224617,0.5252521058284807,0.42095836475971204,0.2245508982035928
vertical leakage,near4,Theis confined,664,0.5632866274271314,0.537866293536611,0.5792171579691703,1.4702815280442219,0.19416586098394834,0.31911496171946563,0.3274142003397385,1.123796293874884,0.5632866274271314,0.537866293536611,0.5792171579691703,1.4702815280442219,-0.36912076644318315,0.43011159970124696,0.45079220608026366,0.7370929919381616,0.47449458573095393,0.2946860285344286,0.0
vertical leakage,near4,Hantush-Jacob leaky,664,0.24072396013628322,0.8432319838621875,1.0178939402438387,1.3025646835987266,-0.003646071761654018,0.5512812920230142,0.5959433931144321,1.0578254587190052,0.24072396013628322,0.8432319838621875,1.0178939402438387,1.3025646835987266,-0.24437003189793724,0.4443156499741989,0.46717364119458676,0.7972825252049812,0.4635360975029166,0.2971746162735234,0.5873493975903614
vertical leakage,near4,Lagging Darcy no-leakage,664,0.40701011950157473,0.6641660616298666,0.7446085370981437,1.2382879052054012,0.19468778049921331,0.5336593165358201,0.5740085541113874,1.209697741207307,0.40701011950157473,0.6641660616298666,0.7446085370981437,1.2382879052054012,-0.2123223390023615,0.9283042045589878,1.169314653607967,0.9469785705483394,0.39072723636650153,0.2500599114860489,0.046686746987951805
vertical leakage,near4,Lagging Darcy with leakage,664,-1.232337712346889,2.2650086241041456,12.963863460659086,0.8991933416957907,-0.675172763741395,1.4885636960759838,2.858136064046064,1.0497917503996945,-1.232337712346889,2.2650086241041456,12.963863460659086,0.8991933416957907,0.5571649486054939,0.8399028915859182,1.012289993284834,1.2454369508610523,0.3594151248882363,0.23271850565783225,0.12951807228915663
finite no-flow boundary,sparse3,Theis confined,501,0.38357447229127,0.9792512337660388,1.2684286437267867,1.2208847554748226,0.023678690866175297,0.5507552057713277,0.5952840381905153,1.0286910147144,0.38357447229127,0.9792512337660388,1.2684286437267867,1.2208847554748226,-0.3598957814250947,0.7791860906749292,0.9138701779009564,0.8288320355278568,0.5519311712100718,0.3679655284919931,0.03992015968063872
finite no-flow boundary,sparse3,Hantush-Jacob leaky,501,-0.028011283597463976,1.6300011029128938,3.6403420812435066,1.1751436423411337,-0.38729656280074987,1.4350105112362381,2.6153638469122664,1.0045339827367,-0.028011283597463976,1.6300011029128938,3.6403420812435066,1.1751436423411337,-0.3592852792032859,1.0819329145669156,1.4912605974878108,0.8398593938015356,0.5492549818395587,0.3684252935634082,0.8662674650698603
finite no-flow boundary,sparse3,Lagging Darcy no-leakage,501,-0.7249412608298015,1.9696824137256514,6.88528953658442,0.9536286353870839,-0.23263719950098644,1.078094430131732,1.4823086457912034,1.0430522935887,-0.7249412608298015,1.9696824137256514,6.88528953658442,0.9536286353870839,0.49230406132881505,1.0145450022857636,1.3413091164900097,1.1385610791346732,0.4726675939917905,0.3475432692711412,0.1536926147704591
finite no-flow boundary,sparse3,Lagging Darcy with leakage,501,-1.814428893180281,2.7163031132662447,39.99837682188395,0.8822180090754153,-1.1255172258447808,1.8499905504854675,5.444709607417894,1.0124689496065,-1.814428893180281,2.7163031132662447,39.99837682188395,0.8822180090754153,0.6889116673355,1.2917631664300329,2.074852340231785,1.2035996039380725,0.4696240005837781,0.3462363884313433,0.26746506986027946
finite no-flow boundary,standard4,Theis confined,664,0.26245606979433095,0.48451911872270237,0.5143964227079535,1.1804915222437038,0.008870111734336592,0.16747314927195464,0.16865433037867614,1.0153977098417615,0.26245606979433095,0.48451911872270237,0.5143964227079535,1.1804915222437038,-0.2535859580599944,0.546366942336889,0.589795073829598,0.8590656959838952,0.5986885831086691,0.39480066887297793,0.006024096385542169
finite no-flow boundary,standard4,Hantush-Jacob leaky,664,0.15074910073248188,0.7613824068117067,0.8862890942407152,1.1632499113970998,-0.07173294581490341,0.4625419101139734,0.488420469956628,1.0027067221345645,0.15074910073248188,0.7613824068117067,0.8862890942407152,1.1632499113970998,-0.22248204654738535,0.5571880664902212,0.6033659291052961,0.8665666573461591,0.6013094244211394,0.3981629925792419,0.8674698795180723
finite no-flow boundary,standard4,Lagging Darcy no-leakage,664,-0.6216593233759579,1.485901204376995,2.845455184681702,0.9178828234757657,-0.1327094214883325,0.7419892631744548,0.8568565903538482,1.047731773910175,-0.6216593233759579,1.485901204376995,2.845455184681702,0.9178828234757657,0.4889499018876253,0.8295485387927338,0.9950035767865016,1.2055793911912407,0.5078005559972786,0.3723998201531178,0.07228915662650602
finite no-flow boundary,standard4,Lagging Darcy with leakage,664,-1.8229976005285151,2.557526266994246,26.30471542407426,0.7694239407443048,-1.003051535793553,1.6040002446424013,3.4788906190656976,0.9924131843461725,-1.8229976005285151,2.557526266994246,26.30471542407426,0.7694239407443048,0.8199460647349618,1.0510787055006086,1.4207460704323593,1.3783600570385377,0.5043365127038991,0.3712479302762912,0.21234939759036145
finite no-flow boundary,near4,Theis confined,668,0.15801602974959025,0.2128570403285657,0.21529099208183097,1.1541328632738983,-0.009465614237620717,0.1076775650584527,0.10799043604254531,1.0073324633610063,0.15801602974959025,0.2128570403285657,0.21529099208183097,1.1541328632738983,-0.167481643987211,0.283227871699277,0.28900394389479644,0.8647872458111364,0.45395419699491313,0.3104294307094265,0.0
finite no-flow boundary,near4,Hantush-Jacob leaky,668,0.08243347355485213,0.2905622270957258,0.29680425563180285,1.0964364412238878,-0.047744309672203306,0.14105694546750125,0.14176151737363907,0.9868378885198013,0.08243347355485213,0.2905622270957258,0.29680425563180285,1.0964364412238878,-0.13017778322705548,0.2800563153775667,0.28563841966518055,0.879032761641286,0.4665692245184928,0.3292706435785246,0.8967065868263473
finite no-flow boundary,near4,Lagging Darcy no-leakage,668,-0.12874928999504962,0.30322392004455784,0.31032925235880304,0.951316652850916,0.11288939717452881,0.12989652688922906,0.13044639742906108,1.0976914884914495,-0.12874928999504962,0.30322392004455784,0.31032925235880304,0.951316652850916,0.24163868716957837,0.3541505905860147,0.36555091173234966,1.173334098110542,0.3596577253971107,0.2602564975398916,0.0344311377245509
finite no-flow boundary,near4,Lagging Darcy with leakage,668,-0.8592354017595837,1.8131204502848006,5.076742781392263,0.9181066744994457,-0.381144198268919,1.1544889101153906,1.6708723532864491,1.0405676400944297,-0.8592354017595837,1.8131204502848006,5.076742781392263,0.9181066744994457,0.4780912034906645,0.7237430534392256,0.8297218091874524,1.2428897363134583,0.3561906611946148,0.26010582468609206,0.12275449101796407
finite no-flow boundary,dense5,Theis confined,835,0.3374463425869197,0.7785080185568719,0.9128096064503713,1.2090995495044157,0.022273220397039488,0.3843887047566277,0.3990344287272037,1.0144888115109998,0.3374463425869197,0.7785080185568719,0.9128096064503713,1.2090995495044157,-0.3151731221898802,0.6265696939333963,0.6934050132159147,0.8267527408239227,0.5035893108852688,0.3209897723625994,0.02874251497005988
finite no-flow boundary,dense5,Hantush-Jacob leaky,835,0.16211864949909455,1.0141925673713381,1.3405631291629097,1.150375259748689,-0.1903053313696137,1.005062102270981,1.3213676315271354,0.9968409277286999,0.16211864949909455,1.0141925673713381,1.3405631291629097,1.150375259748689,-0.3524239808687082,1.0495906668264157,1.417426755522658,0.8439532226442461,0.509744039100781,0.3327244397950721,0.9017964071856287
finite no-flow boundary,dense5,Lagging Darcy no-leakage,835,-0.5062728027168167,1.4850936016064107,2.8416219140166583,0.9572098333086608,-0.08570209424995927,0.7925599383450341,0.9349559157790887,1.0611043880165,-0.5062728027168167,1.4850936016064107,2.8416219140166583,0.9572098333086608,0.4205707084668574,0.8023636928468323,0.9506194885987571,1.1627875193993702,0.4049477795634697,0.2716094302731904,0.11616766467065869
finite no-flow boundary,dense5,Lagging Darcy with leakage,835,-1.319372746338087,2.2615716173766547,12.862809451956148,0.9133313444767635,-0.6880087533841396,1.4570438385865725,2.7121899138459185,1.0302812332745,-1.319372746338087,2.2615716173766547,12.862809451956148,0.9133313444767635,0.6313639929539476,1.0294329798654658,1.3731708909835287,1.2300360892989741,0.40234507757845794,0.2712194185462765,0.18562874251497005
finite no-flow boundary,far4,Theis confined,668,0.4451724950255484,1.0532989172437046,1.4257122469871812,1.268257320997019,0.07889560849287779,0.5255596250159374,0.564028801870821,1.044212477835588,0.4451724950255484,1.0532989172437046,1.4257122469871812,1.268257320997019,-0.36627688653267065,0.7607112805711056,0.8852600536971267,0.827521498853746,0.624613597737052,0.3874727376560585,0.04790419161676647
finite no-flow boundary,far4,Hantush-Jacob leaky,668,-0.050164148838398565,1.8402771263823292,5.344702771713563,1.2393772390153441,-0.46657005904415577,1.6891243207162243,4.0425446969084255,1.0326805120307891,-0.050164148838398565,1.8402771263823292,5.344702771713563,1.2393772390153441,-0.41640591020575723,1.3133761580380765,2.147621781800687,0.8320491974429979,0.6091215739635175,0.38728962352143875,0.8637724550898204
finite no-flow boundary,far4,Lagging Darcy no-leakage,668,-0.8256275564065351,2.1205630678551217,9.419577242701266,0.905049319560985,-0.2936195062423947,1.1439934189343257,1.643604676771138,1.0331427974747027,-0.8256275564065351,2.1205630678551217,9.419577242701266,0.905049319560985,0.5320080501641402,1.1364577788618238,1.6243065700966295,1.1260974108925184,0.5490671177767947,0.3942731840362377,0.20958083832335328
finite no-flow boundary,far4,Lagging Darcy with leakage,668,-2.083642002465437,2.7994911273453646,50.31875401619657,0.6494963183493849,-1.2758403543152055,1.8274676232243443,5.216216138393995,0.8812135040098215,-2.083642002465437,2.7994911273453646,50.31875401619657,0.6494963183493849,0.8078016481502313,1.3713053332611722,2.3572526943403673,1.390081972250062,0.5470028083478917,0.3921406341688183,0.33532934131736525
finite no-flow boundary,mixed4,Theis confined,664,0.3309458651270042,1.2247274464579967,1.8658772166059712,1.2118389905865186,-0.02255128063418761,0.7042652035912351,0.8013253257308531,1.0191855238946426,0.3309458651270042,1.2247274464579967,1.8658772166059712,1.2118389905865186,-0.35349714576119184,0.8575816197726053,1.0423112847589993,0.8262415472029818,0.5870179967360849,0.3480507841829202,0.06325301204819277
finite no-flow boundary,mixed4,Hantush-Jacob leaky,664,-0.1901129775026119,2.0020347896751223,7.351501500627854,1.1384754576230702,-0.6677418118453783,1.7913183747316708,4.873387093023824,0.9832712478446108,-0.1901129775026119,2.0020347896751223,7.351501500627854,1.1384754576230702,-0.4776288343427665,1.638474934584578,3.6949074281310637,0.8392502503880384,0.5820162969412439,0.35216437425917013,0.8810240963855421
finite no-flow boundary,mixed4,Lagging Darcy no-leakage,664,-0.4087588096119306,1.907037891588726,6.080287133254392,0.9446286743429286,-0.059355045208147154,1.0579794120266128,1.4362354079573616,1.0511496578405242,-0.4087588096119306,1.907037891588726,6.080287133254392,0.9446286743429286,0.3494037644037835,1.036491365451024,1.3885188660506838,1.1785458848008343,0.4933604726389725,0.323898935846311,0.18825301204819278
finite no-flow boundary,mixed4,Lagging Darcy with leakage,664,-1.4299937955300168,2.603844645745974,29.64919612880357,0.8788401972296283,-0.9346249904615471,1.801330525224105,4.9655175243648575,1.0227192015853466,-1.4299937955300168,2.603844645745974,29.64919612880357,0.8788401972296283,0.49536880506846975,1.4871580248911347,2.851432836413528,1.3137942308497583,0.48902780700816145,0.32421173254085467,0.26506024096385544
constant head boundary,mixed4,Theis confined,668,0.5133224218326089,1.2329602150920989,1.8902640237978896,1.3067640551891082,0.1012850631987477,0.7457258714806547,0.862479282445799,1.0730360203144458,0.5133224218326089,1.2329602150920989,1.8902640237978896,1.3067640551891082,-0.4120373586338614,0.8283226046662242,0.9929710986574454,0.7774216985786675,0.5619802562336956,0.35052867529605825,0.0658682634730539
constant head boundary,mixed4,Hantush-Jacob leaky,668,0.04274969955794022,1.8982244233343795,5.97641958743816,1.208229178561692,-0.44927029980675726,1.7283963904631376,4.339716138741128,1.0262383547885823,0.04274969955794022,1.8982244233343795,5.97641958743816,1.208229178561692,-0.4920199993646973,1.4778679791197706,2.807595977820192,0.8074546753543772,0.5598369852126717,0.3511705026619884,0.8248502994011976
constant head boundary,mixed4,Lagging Darcy no-leakage,668,-0.3383271226698111,1.845718088046202,5.400443250023368,0.9860284214903654,-0.02625508975127183,1.0477519338511823,1.4133352423208405,1.093756233714876,-0.3383271226698111,1.845718088046202,5.400443250023368,0.9860284214903654,0.31207203291853924,1.0094139368472987,1.3304854840708245,1.1308445729013432,0.4772413627696081,0.3203254137122321,0.20209580838323354
constant head boundary,mixed4,Lagging Darcy with leakage,668,-1.457336832965438,2.551594744015562,25.908563425182617,0.913958132342257,-0.9279635655681763,1.7879221757429402,4.842609602309989,1.026891324123843,-1.457336832965438,2.551594744015562,25.908563425182617,0.913958132342257,0.5293732673972619,1.4096484515790564,2.5088669402117394,1.2139433494218885,0.4730852943743878,0.315832068510561,0.27994011976047906
