scenario_id,scenario_class,well,radius_m,pathway,truth_T_ref_m2_s,truth_S_ref,T_fit_m2_s,S_fit,tau_q_fit_s,tau_s_fit_s,leakage_B_fit_m,lnM_T,lnM_S,lnM_capacity,lnM_response_time,bias_eta,sd_eta,cov_response_model_factor,rmse_m,aic,bic,parameter_count,boundary_hit
mf6_combined_01,heterogeneous leakage boundary,R50E,50.0,Lagging Darcy no-leakage,7.505943925210325e-05,0.001,0.00017894219933078356,0.0013923974691046317,11.75970199643689,18.18383647823844,,0.8687825219110454,0.33102705930384796,0.8687825219110454,-0.5377554626071974,0.0016461695590011816,0.04426602432487153,0.04428771778707902,0.004999653161462219,-167.56028500638828,-162.23146696568747,4,False
mf6_combined_01,heterogeneous leakage boundary,R50E,50.0,Lagging Darcy with leakage,7.505943925210325e-05,0.001,0.00013876136313832168,0.0012554517946600226,85.02160869617494,146.79978973513832,121.01644124066321,0.6144753227487421,0.22749550354586412,0.6144753227487421,-0.3869798192028781,2.9385781923342075e-05,0.0012814049207238868,0.0012814054467349943,0.0001308957023841215,-363.95172735679444,-357.29070480591844,5,False
mf6_combined_01,heterogeneous leakage boundary,R100E,100.0,Theis confined,7.505943925210325e-05,0.001,0.0002542787168726341,0.0016756541226040677,,,,1.2201506529187096,0.5162036100012194,1.2201506529187096,-0.7039470429174901,0.001434303823633094,0.031662824485007166,0.031670761910847646,0.0016093253248564007,-190.30504543695,-187.6406364165996,2,False
mf6_combined_01,heterogeneous leakage boundary,R100E,100.0,Hantush-Jacob leaky,7.505943925210325e-05,0.001,0.00021202139063998494,0.0014979283679115213,,,203.37164867533653,1.0384068458103624,0.4040830654680569,1.0384068458103624,-0.6343237803423053,0.003624628266408841,0.020442296210183623,0.02044443204100877,0.0005900757263461073,-211.96832105919006,-207.97170752866444,3,False
mf6_combined_01,heterogeneous leakage boundary,R100E,100.0,Lagging Darcy no-leakage,7.505943925210325e-05,0.001,0.0005892907842942826,0.00042893654304434326,99611.16704641063,13038.8199677971,,2.060639430310485,-0.8464462893066667,2.060639430310485,-2.9070857196171516,0.0005739532371990002,0.004674717260733008,0.0046747427999663995,0.0001788476099286768,-293.05681139099727,-287.72799335029646,4,False
mf6_combined_01,heterogeneous leakage boundary,R100E,100.0,Lagging Darcy with leakage,7.505943925210325e-05,0.001,0.00015198681954423053,0.0013171265041985688,1014.1557576077461,1453.7980119674578,125.16664631526214,0.7055134805447667,0.2754524729686525,0.7055134805447667,-0.43006100757611404,0.0002658365137467184,0.0027037149353816266,0.002703719876464275,8.969301850220287e-05,-321.87417938964114,-315.21315683876514,5,False
mf6_combined_01,heterogeneous leakage boundary,R100N,100.0,Theis confined,7.505943925210325e-05,0.001,0.00021938645232584986,0.0019063849000087285,,,,1.0725544741750141,0.6452087260873969,1.0725544741750141,-0.4273457480876172,-0.0012621045346645214,0.04724503459821992,0.047271410693247716,0.002307000654763931,-167.93241198363035,-165.26800296327994,2,False
mf6_combined_01,heterogeneous leakage boundary,R100N,100.0,Hantush-Jacob leaky,7.505943925210325e-05,0.001,0.0001455495244353498,0.0014565094643051912,,,120.05404222423604,0.6622360798066554,0.3760427953744013,0.6622360798066554,-0.28619328443225417,0.00280242534016548,0.014806428587542476,0.014807240129152816,0.00034195202016168175,-229.90779782082797,-225.91118429030234,3,False
mf6_combined_01,heterogeneous leakage boundary,R100N,100.0,Lagging Darcy no-leakage,7.505943925210325e-05,0.001,0.0005677945320812451,0.0005804968830476803,81091.3758929965,10788.686236361971,,2.023479290967252,-0.5438708472855136,2.023479290967252,-2.567350138252766,0.000231735560387978,0.004527045184391654,0.004527068378974786,0.00019187974323172676,-295.2127171094727,-289.8838990687719,4,False
mf6_combined_01,heterogeneous leakage boundary,R100N,100.0,Lagging Darcy with leakage,7.505943925210325e-05,0.001,0.00011012301973809612,0.001271340156472455,665.9297923522324,968.6341169045302,92.64941767965637,0.383317779130877,0.2400715854116478,0.383317779130877,-0.1432461937192291,2.585708095951014e-06,0.00018725500145297378,0.0001872550032534761,5.10004532173791e-06,-471.6629546177732,-465.0019320668972,5,False
