scenario_id,scenario_class,well,radius_m,pathway,truth_T_ref_m2_s,truth_S_ref,T_fit_m2_s,S_fit,tau_q_fit_s,tau_s_fit_s,leakage_B_fit_m,lnM_T,lnM_S,lnM_capacity,lnM_response_time,bias_eta,sd_eta,cov_response_model_factor,rmse_m,aic,bic,parameter_count,boundary_hit,ensemble_role,dx_m,domain_m,time_count,sigma_ln_k,corr_len_m,support_target_spread
strict_heterogeneous_leakage_07,heterogeneous leakage,R50E,51.478150704935004,Lagging Darcy with leakage,2.8545305808803592e-05,0.001,5.161979381491181e-05,0.0016413217130779776,307.75638024780517,485.4940157684034,69.50796106518851,0.5924126974189328,0.49550183986338436,0.5924126974189328,-0.09691085755554843,-8.005435080475878e-05,0.0015714739411082648,0.0015714749113133043,0.00018498725771183767,-352.464552898836,-345.80353034796,5,False,ensemble,5.0,605.0,28,1.1,30.0,3.7901162480403343
strict_heterogeneous_leakage_07,heterogeneous leakage,R100E,98.6154146165801,Theis confined,2.8545305808803592e-05,0.001,0.00011881701948343662,0.001788815447068351,,,,1.4260921557359758,0.5815536393776004,1.4260921557359758,-0.8445385163583753,0.0031157031230605683,0.019327189985419,0.019328994996836636,0.0008529634024285688,-217.26323848085818,-214.59882946050777,2,False,ensemble,5.0,605.0,28,1.1,30.0,3.7901162480403343
strict_heterogeneous_leakage_07,heterogeneous leakage,R100E,98.6154146165801,Hantush-Jacob leaky,2.8545305808803592e-05,0.001,0.00011613569051565578,0.001760594714274633,,,465.25950430509596,1.4032667507347032,0.5656516578105999,1.4032667507347032,-0.8376150929241033,0.0033192442074286297,0.019172100465396774,0.01917386236985682,0.0007433781956551348,-215.60195495042535,-211.60534141989973,3,False,ensemble,5.0,605.0,28,1.1,30.0,3.7901162480403343
strict_heterogeneous_leakage_07,heterogeneous leakage,R100E,98.6154146165801,Lagging Darcy no-leakage,2.8545305808803592e-05,0.001,0.0001136727901976677,0.0017811437978690096,0.0007996863977375525,162.16737595477585,,1.3818315572943902,0.5772557410083695,1.3818315572943902,-0.8045758162860207,0.00020911812611980354,0.01563856449771112,0.0156395207066344,0.0011036419451367495,-225.86196103025503,-220.53314298955422,4,False,ensemble,5.0,605.0,28,1.1,30.0,3.7901162480403343
strict_heterogeneous_leakage_07,heterogeneous leakage,R100E,98.6154146165801,Lagging Darcy with leakage,2.8545305808803592e-05,0.001,7.255906957515985e-05,0.0013793667617401498,1360.9322256938399,2027.7162848912722,110.0415526379656,0.9329084803139088,0.32162452555259613,0.9329084803139088,-0.6112839547613128,0.00012117667591793975,0.0014005713001863302,0.0014005719870541324,6.402389301400226e-05,-358.7707762416109,-352.1097536907349,5,False,ensemble,5.0,605.0,28,1.1,30.0,3.7901162480403343
strict_heterogeneous_leakage_07,heterogeneous leakage,R100N,98.6154146165801,Theis confined,2.8545305808803592e-05,0.001,0.0001843929640187632,0.020654431614511536,,,,1.865576651737383,3.0279299024120765,1.865576651737383,1.162353250674693,3.4698383218293577e-06,0.002181071594370049,0.0021810741882546097,7.574824760496239e-06,-340.1828026371203,-337.51839361676986,2,False,ensemble,5.0,605.0,28,1.1,30.0,3.7901162480403343
strict_heterogeneous_leakage_07,heterogeneous leakage,R100N,98.6154146165801,Hantush-Jacob leaky,2.8545305808803592e-05,0.001,0.00013563244830822247,0.01597397882637117,,,74.87287057342513,1.5584561386117155,2.77096107498857,1.5584561386117155,1.2125049363768545,0.0002391733436550038,0.0013678612445995884,0.0013678618844444213,2.886548825099416e-06,-363.43670667008854,-359.4400931395629,3,False,ensemble,5.0,605.0,28,1.1,30.0,3.7901162480403343
strict_heterogeneous_leakage_07,heterogeneous leakage,R100N,98.6154146165801,Lagging Darcy no-leakage,2.8545305808803592e-05,0.001,0.00018746855121343865,0.020887308854202587,94.12985477865826,106.49119865512277,,1.8821186019043932,3.0391417426744973,1.8821186019043932,1.1570231407701037,1.3503792648801084e-05,0.0019353707335252783,0.0019353725458157516,5.8826736040631565e-06,-342.8744375720962,-337.5456195313954,4,False,ensemble,5.0,605.0,28,1.1,30.0,3.7901162480403343
strict_heterogeneous_leakage_07,heterogeneous leakage,R100N,98.6154146165801,Lagging Darcy with leakage,2.8545305808803592e-05,0.001,1.2469938442434737e-05,0.002456182357443741,9525.932544868963,14589.79027614395,24.27746455770583,-0.8281716793496353,0.8986082573020282,-0.8281716793496353,1.7267799366516636,-9.819832867649017e-05,0.00034842459691193444,0.00034842460759228807,3.80024203017154e-07,-434.6788984174318,-428.0178758665558,5,False,ensemble,5.0,605.0,28,1.1,30.0,3.7901162480403343
strict_heterogeneous_leakage_08,heterogeneous leakage,R20E,21.213203435596427,Theis confined,8.656646365549568e-05,0.001,0.00016160154958742913,0.0009332442995745519,,,,0.6242212502168201,-0.06908826935016313,0.6242212502168201,-0.6933095195669832,0.03018235034746925,0.12276741825485166,0.12323145672831634,0.01584320825640296,-112.77400477047314,-110.10959575012274,2,False,ensemble,5.0,605.0,28,1.1,80.0,1.5967328861730004
strict_heterogeneous_leakage_08,heterogeneous leakage,R20E,21.213203435596427,Hantush-Jacob leaky,8.656646365549568e-05,0.001,0.00015028337310930875,0.0009123049691815067,,,99999.99999993554,0.5516101810956808,-0.09178094877334403,0.5516101810956808,-0.6433911298690247,0.034229405638982836,0.15438587541643686,0.1553104066801385,0.025335337544531593,-98.2509240820707,-94.25431055154509,3,True,ensemble,5.0,605.0,28,1.1,80.0,1.5967328861730004
strict_heterogeneous_leakage_08,heterogeneous leakage,R20E,21.213203435596427,Lagging Darcy no-leakage,8.656646365549568e-05,0.001,0.00014347368852833843,0.0010382231813587614,2.46974192594607,37.80591820708818,,0.5052391783295177,0.03751077257508677,0.5052391783295177,-0.46772840575443086,0.00045159844160471064,0.03840965993772327,0.03842383075461912,0.008046863054029994,-175.5432725830659,-170.2144545423651,4,False,ensemble,5.0,605.0,28,1.1,80.0,1.5967328861730004
strict_heterogeneous_leakage_08,heterogeneous leakage,R20E,21.213203435596427,Lagging Darcy with leakage,8.656646365549568e-05,0.001,0.00014356518390806048,0.001037447672342988,1.3204428117026121,36.236539721643275,88455.77987979389,0.5058766904688614,0.03676353555484835,0.5058766904688614,-0.46911315491401284,0.00039036669652229634,0.03839035818827179,0.03840450764803496,0.008081581541543443,-173.57243252862446,-166.91140997774843,5,False,ensemble,5.0,605.0,28,1.1,80.0,1.5967328861730004
strict_heterogeneous_leakage_08,heterogeneous leakage,R50E,49.49747468305833,Theis confined,8.656646365549568e-05,0.001,0.00014710336337894653,0.0008388221576590881,,,,0.5302230070654356,-0.17575656440068124,0.5302230070654356,-0.7059795714661168,0.012245130542410828,0.07567232950463013,0.07578078949453089,0.008783770198123658,-140.82329131267747,-138.15888229232706,2,False,ensemble,5.0,605.0,28,1.1,80.0,1.5967328861730004
strict_heterogeneous_leakage_08,heterogeneous leakage,R50E,49.49747468305833,Hantush-Jacob leaky,8.656646365549568e-05,0.001,0.00014532019900173802,0.0008349327408457477,,,99999.99995576234,0.5180270919003896,-0.18040410726092984,0.5180270919003896,-0.6984311991613195,0.01276941209039761,0.08032583785973331,0.08045558259971368,0.009794485158623694,-135.50711583282248,-131.51050230229686,3,True,ensemble,5.0,605.0,28,1.1,80.0,1.5967328861730004
strict_heterogeneous_leakage_08,heterogeneous leakage,R50E,49.49747468305833,Lagging Darcy no-leakage,8.656646365549568e-05,0.001,0.00012183333152625233,0.0009401088447802831,673.0306370824325,1055.4406125375356,,0.34174149083399985,-0.06175961810205051,0.34174149083399985,-0.40350110893605035,0.0028761034831747173,0.02079103983620987,0.02079328686042112,0.00229868770333823,-209.36913308286256,-204.04031504216175,4,False,ensemble,5.0,605.0,28,1.1,80.0,1.5967328861730004
strict_heterogeneous_leakage_08,heterogeneous leakage,R50E,49.49747468305833,Lagging Darcy with leakage,8.656646365549568e-05,0.001,0.00012183523309900409,0.0009400948548779507,672.9133099336956,1055.2456007024043,57305.164205236084,0.34175709869671067,-0.061774499364474655,0.34175709869671067,-0.4035315980611853,0.0028755082442078203,0.020791277116043203,0.020793524217192265,0.0022991722399069857,-207.36873191281634,-200.70770936194032,5,False,ensemble,5.0,605.0,28,1.1,80.0,1.5967328861730004
strict_heterogeneous_leakage_08,heterogeneous leakage,R100E,102.59142264341595,Theis confined,8.656646365549568e-05,0.001,0.00012580713141841838,0.0007677814721094615,,,,0.37383754634497096,-0.26425012784822394,0.37383754634497096,-0.6380876741931948,0.007983458738676287,0.046067353733933565,0.046091805590338854,0.0028835561482928335,-168.5079771300894,-165.84356810973898,2,False,ensemble,5.0,605.0,28,1.1,80.0,1.5967328861730004
strict_heterogeneous_leakage_08,heterogeneous leakage,R100E,102.59142264341595,Hantush-Jacob leaky,8.656646365549568e-05,0.001,0.00012576408337572486,0.0007676566151388045,,,99999.9999998771,0.3734953128891369,-0.26441276152517795,0.3734953128891369,-0.6379080744143146,0.00799402326958786,0.04613836907420994,0.046162934220160004,0.0028958116680946654,-166.42208509974787,-162.42547156922225,3,True,ensemble,5.0,605.0,28,1.1,80.0,1.5967328861730004
strict_heterogeneous_leakage_08,heterogeneous leakage,R100E,102.59142264341595,Lagging Darcy no-leakage,8.656646365549568e-05,0.001,0.00010723201936384141,0.000784501858259545,1181.0136816990423,1732.5506140981597,,0.21408240727850722,-0.24270633809350592,0.21408240727850722,-0.4567887453720131,0.0006250406519353887,0.005111370248293595,0.005111403633530454,0.00023728408089081812,-288.0595365538087,-282.7307185131079,4,False,ensemble,5.0,605.0,28,1.1,80.0,1.5967328861730004
strict_heterogeneous_leakage_08,heterogeneous leakage,R100E,102.59142264341595,Lagging Darcy with leakage,8.656646365549568e-05,0.001,0.0001072279959838676,0.0007844977063606283,1181.3535421775189,1733.0243548218718,21860.490649900323,0.21404488625186954,-0.2427116305091449,0.21404488625186954,-0.4567565167610144,0.000625444682326814,0.005112016043150472,0.005112049441027438,0.00023720509907739312,-286.0520169085416,-279.3909943576656,5,False,ensemble,5.0,605.0,28,1.1,80.0,1.5967328861730004
strict_heterogeneous_leakage_08,heterogeneous leakage,R100N,102.59142264341595,Theis confined,8.656646365549568e-05,0.001,0.00013876346725477724,0.0007905232068252946,,,,0.47185832435677166,-0.23506026561577517,0.47185832435677166,-0.7069185899725468,0.00922718267125256,0.055261845985493455,0.05530406348626935,0.0035775641764935412,-158.37789645358828,-155.71348743323787,2,False,ensemble,5.0,605.0,28,1.1,80.0,1.5967328861730004
strict_heterogeneous_leakage_08,heterogeneous leakage,R100N,102.59142264341595,Hantush-Jacob leaky,8.656646365549568e-05,0.001,0.000138699680125263,0.0007903607041745021,,,99999.99999727313,0.4713985362282198,-0.23526585016279256,0.4713985362282198,-0.7066643863910121,0.009242828595297984,0.055362984339899626,0.055405434159241485,0.0035925928139555184,-156.27571212489713,-152.2790985943715,3,True,ensemble,5.0,605.0,28,1.1,80.0,1.5967328861730004
strict_heterogeneous_leakage_08,heterogeneous leakage,R100N,102.59142264341595,Lagging Darcy no-leakage,8.656646365549568e-05,0.001,0.00011274798032339701,0.0008188113259527736,1494.7466668473774,2298.970780030386,,0.26424258049250143,-0.1999015929106329,0.26424258049250143,-0.4641441734031343,0.0010080544573421461,0.007775951715149941,0.00777606926068768,0.0004087985414610895,-264.51079276702194,-259.18197472632113,4,False,ensemble,5.0,605.0,28,1.1,80.0,1.5967328861730004
strict_heterogeneous_leakage_08,heterogeneous leakage,R100N,102.59142264341595,Lagging Darcy with leakage,8.656646365549568e-05,0.001,0.00011275133744930631,0.0008187992163724494,1494.0379396981987,2297.9567369053443,39571.196788322784,0.2642723555352173,-0.19991638223936706,0.2642723555352173,-0.4641887377745843,0.00100698427454194,0.007776336476345966,0.007776454039333228,0.00040923487634327363,-262.50908713337043,-255.8480645824944,5,False,ensemble,5.0,605.0,28,1.1,80.0,1.5967328861730004
strict_heterogeneous_leakage_09,heterogeneous leakage,R20E,18.027756377319946,Theis confined,6.0655942093335724e-05,0.001,6.536491753413224e-05,0.0010734581119059502,,,,0.07476808129164421,0.07088531745983785,0.07476808129164421,-0.0038827638318064445,0.023886592218562843,0.08632229784599095,0.08648335625951337,0.012852380973551578,-132.060144159126,-129.3957351387756,2,False,ensemble,5.0,605.0,28,0.7,50.0,1.0859763604408414
strict_heterogeneous_leakage_09,heterogeneous leakage,R20E,18.027756377319946,Hantush-Jacob leaky,6.0655942093335724e-05,0.001,6.324048315189182e-05,0.0010560801526372523,,,99999.99999984619,0.04172704818486232,0.05456408452225981,0.04172704818486232,0.012837036337397707,0.025085068184744513,0.08611431166336392,0.0862742075147236,0.008181811385820217,-129.97324717421424,-125.97663364368863,3,True,ensemble,5.0,605.0,28,0.7,50.0,1.0859763604408414
strict_heterogeneous_leakage_09,heterogeneous leakage,R20E,18.027756377319946,Lagging Darcy no-leakage,6.0655942093335724e-05,0.001,6.046407921605531e-05,0.0011252774507147486,0.1735168622463852,25.291766094225643,,-0.0031681473580675804,0.11802962810751991,-0.0031681473580675804,0.12119777546558773,0.003714772446974239,0.03995815343006495,0.039974108573461925,0.018533223460965736,-173.0841132736004,-167.75529523289958,4,False,ensemble,5.0,605.0,28,0.7,50.0,1.0859763604408414
strict_heterogeneous_leakage_09,heterogeneous leakage,R20E,18.027756377319946,Lagging Darcy with leakage,6.0655942093335724e-05,0.001,5.3707763807042035e-05,0.0010776199263383712,0.000909380829436371,32.25330368792639,88.65987056198924,-0.12166003562337298,0.07475483734837175,-0.12166003562337298,0.19641487297174476,0.0017975523254751356,0.007731105078905138,0.007731220602358801,0.0006282264835789143,-261.7911558989965,-255.1301333481205,5,False,ensemble,5.0,605.0,28,0.7,50.0,1.0859763604408414
strict_heterogeneous_leakage_09,heterogeneous leakage,R50E,51.478150704935004,Theis confined,6.0655942093335724e-05,0.001,8.41819819703698e-05,0.0012390033850710328,,,,0.32776330339804366,0.2143073347425732,0.32776330339804366,-0.11345596865547021,0.004555571362919243,0.03299230806766432,0.03300128807300336,0.004546188601359133,-187.51300170377917,-184.84859268342876,2,False,ensemble,5.0,605.0,28,0.7,50.0,1.0859763604408414
strict_heterogeneous_leakage_09,heterogeneous leakage,R50E,51.478150704935004,Hantush-Jacob leaky,6.0655942093335724e-05,0.001,7.947290544092528e-05,0.0011944915388095033,,,209.53582977225082,0.2701985474066094,0.17772060430070985,0.2701985474066094,-0.09247794310589946,0.005471380183397616,0.030031919583131367,0.03003869242432707,0.0024262048584751277,-190.37841640707185,-186.38180287654623,3,False,ensemble,5.0,605.0,28,0.7,50.0,1.0859763604408414
strict_heterogeneous_leakage_09,heterogeneous leakage,R50E,51.478150704935004,Lagging Darcy no-leakage,6.0655942093335724e-05,0.001,8.154693593542314e-05,0.0012464730781927725,12.652911463052986,59.43443299459095,,0.29596115142737217,0.22031802582827914,0.29596115142737217,-0.07564312559909298,0.0004363895340795364,0.028463757027061436,0.02846952323083433,0.005463014390824991,-192.32239596852077,-186.99357792781996,4,False,ensemble,5.0,605.0,28,0.7,50.0,1.0859763604408414
strict_heterogeneous_leakage_09,heterogeneous leakage,R50E,51.478150704935004,Lagging Darcy with leakage,6.0655942093335724e-05,0.001,6.400768042032662e-05,0.00111413300922215,288.91130915436787,434.86958467273877,107.91983635300059,0.05378547862684957,0.10807653224321917,0.05378547862684957,0.054291053616369614,0.00010748923991220477,0.0010616565465510655,0.0010616568456968617,9.503354801828117e-05,-374.20599875398216,-367.54497620310616,5,False,ensemble,5.0,605.0,28,0.7,50.0,1.0859763604408414
strict_heterogeneous_leakage_09,heterogeneous leakage,R100E,98.6154146165801,Theis confined,6.0655942093335724e-05,0.001,0.00012003266501626301,0.001501546658700725,,,,0.6825463101086876,0.4064956826841961,0.6825463101086876,-0.2760506274244914,0.0026363549029422896,0.01708430478462663,0.017085551474262255,0.0008758612659204948,-224.23256117934872,-221.56815215899832,2,False,ensemble,5.0,605.0,28,0.7,50.0,1.0859763604408414
strict_heterogeneous_leakage_09,heterogeneous leakage,R100E,98.6154146165801,Hantush-Jacob leaky,6.0655942093335724e-05,0.001,0.00011582086914751953,0.001465236317311718,,,388.5127289534264,0.6468271619649001,0.3820165382053739,0.6468271619649001,-0.264810623759526,0.0029835231071312536,0.01658942180068663,0.016590563255324868,0.0006444369502726461,-223.6379635244678,-219.64134999394219,3,False,ensemble,5.0,605.0,28,0.7,50.0,1.0859763604408414
strict_heterogeneous_leakage_09,heterogeneous leakage,R100E,98.6154146165801,Lagging Darcy no-leakage,6.0655942093335724e-05,0.001,0.00011618539589233229,0.0014991617518690973,22.49007328079159,132.16896210246927,,0.6499695516302264,0.4049061198160474,0.6499695516302264,-0.24506343181417886,0.00027944312723770376,0.014611294172152685,0.014612074047835377,0.0011162590799188507,-229.66146178864727,-224.33264374794646,4,False,ensemble,5.0,605.0,28,0.7,50.0,1.0859763604408414
strict_heterogeneous_leakage_09,heterogeneous leakage,R100E,98.6154146165801,Lagging Darcy with leakage,6.0655942093335724e-05,0.001,8.506871912548681e-05,0.0012611454708248621,930.269481680646,1325.635700293746,140.10967621723427,0.3382417860619516,0.23202041180803445,0.3382417860619516,-0.10622137425391712,1.889818686705865e-05,0.00044490979866104453,0.00044490982074151745,1.7253494298619182e-05,-423.15373673497106,-416.49271418409506,5,False,ensemble,5.0,605.0,28,0.7,50.0,1.0859763604408414
strict_heterogeneous_leakage_09,heterogeneous leakage,R100N,98.6154146165801,Theis confined,6.0655942093335724e-05,0.001,9.531582090519532e-05,0.0012082776585696912,,,,0.45197820437855535,0.18919592291054987,0.45197820437855535,-0.26278228146800553,0.0032317446173201515,0.020594362565190937,0.02059654641841859,0.0012466075103265213,-213.74555518828538,-211.08114616793497,2,False,ensemble,5.0,605.0,28,0.7,50.0,1.0859763604408414
strict_heterogeneous_leakage_09,heterogeneous leakage,R100N,98.6154146165801,Hantush-Jacob leaky,6.0655942093335724e-05,0.001,9.28768733988115e-05,0.0011867247749049476,,,451.3206240657459,0.42605706991932374,0.17119722261348372,0.42605706991932374,-0.25485984730584005,0.0034882109468023464,0.020344511982569344,0.020346617308250343,0.0010356019590976196,-212.29429873441114,-208.29768520388552,3,False,ensemble,5.0,605.0,28,0.7,50.0,1.0859763604408414
strict_heterogeneous_leakage_09,heterogeneous leakage,R100N,98.6154146165801,Lagging Darcy no-leakage,6.0655942093335724e-05,0.001,9.146997823433799e-05,0.0012047651416278986,0.30456210805488637,127.86444245923093,,0.4107932076139259,0.18628464473315656,0.4107932076139259,-0.22450856288076929,0.0001501894543337908,0.01663394893954844,0.016635099610461498,0.001616237042892048,-222.4092619971838,-217.08044395648298,4,False,ensemble,5.0,605.0,28,0.7,50.0,1.0859763604408414
strict_heterogeneous_leakage_09,heterogeneous leakage,R100N,98.6154146165801,Lagging Darcy with leakage,6.0655942093335724e-05,0.001,6.303637074725814e-05,0.0009789170637708993,1076.9001909744275,1561.6181048639405,126.3070135902484,0.03849426915856207,-0.021308355289502885,0.03849426915856207,-0.059802624448064924,7.640373807289038e-05,0.0010869204119757653,0.001086920732996142,6.156427499654087e-05,-373.04196808709855,-366.38094553622255,5,False,ensemble,5.0,605.0,28,0.7,50.0,1.0859763604408414
strict_heterogeneous_boundary_00,heterogeneous boundary,R20E,20.0,Theis confined,5.082197613721942e-05,0.001,6.359269072314171e-05,0.0008883268491628933,,,,0.22416967583892952,-0.11841553033072018,0.22416967583892952,-0.3425852061696498,0.03720055240636157,0.1391636812237789,0.13984018703915344,0.02818896132076749,-105.45451544754326,-102.79010642719285,2,False,ensemble,5.0,405.0,28,0.3,10.0,1.1523556834267177
strict_heterogeneous_boundary_00,heterogeneous boundary,R20E,20.0,Hantush-Jacob leaky,5.082197613721942e-05,0.001,6.141258480522797e-05,0.0008750414615400722,,,99999.99999999949,0.18928591623940783,-0.13348400912991273,0.18928591623940783,-0.32276992536932075,0.038926527391103964,0.15013392791754837,0.15098392620115306,0.03775550816512752,-99.32004552249693,-95.32343199197132,3,True,ensemble,5.0,405.0,28,0.3,10.0,1.1523556834267177
strict_heterogeneous_boundary_00,heterogeneous boundary,R20E,20.0,Lagging Darcy no-leakage,5.082197613721942e-05,0.001,5.4221833699999236e-05,0.0009738415955253993,10.70131576902685,68.8184471037428,,0.06475480095647687,-0.026506621496572624,0.06475480095647687,-0.09126142245304962,0.0008532661989298752,0.015560520228701375,0.015561462192591673,0.0039541719372439945,-226.06014435835388,-220.73132631765307,4,False,ensemble,5.0,405.0,28,0.3,10.0,1.1523556834267177
strict_heterogeneous_boundary_00,heterogeneous boundary,R20E,20.0,Lagging Darcy with leakage,5.082197613721942e-05,0.001,5.4221633486742434e-05,0.000973845436279293,10.71099863268101,68.83221066707041,99996.27458385823,0.06475110846559679,-0.02650267758378697,0.06475110846559679,-0.09125378604938375,0.0008551311110288189,0.015560437283973088,0.015561379232800156,0.00395377640742844,-224.0600610458529,-217.39903849497688,5,True,ensemble,5.0,405.0,28,0.3,10.0,1.1523556834267177
strict_heterogeneous_boundary_00,heterogeneous boundary,R50E,50.0,Theis confined,5.082197613721942e-05,0.001,5.945931151836914e-05,0.0009729689529057525,,,,0.1569633764330191,-0.02740310593240449,0.1569633764330191,-0.18436648236542366,0.009284869187151604,0.05044617348963236,0.050478284574094145,0.006889418672248761,-163.31502223957042,-160.65061321922002,2,False,ensemble,5.0,405.0,28,0.3,10.0,1.1523556834267177
strict_heterogeneous_boundary_00,heterogeneous boundary,R50E,50.0,Hantush-Jacob leaky,5.082197613721942e-05,0.001,5.939289358480573e-05,0.0009723947244435343,,,99999.99999825386,0.15584572042622286,-0.027993461849482336,0.15584572042622286,-0.18383918227570534,0.009318766792248582,0.05071467015481087,0.050747296885574875,0.007033575959480461,-161.02091376584147,-157.02430023531585,3,True,ensemble,5.0,405.0,28,0.3,10.0,1.1523556834267177
strict_heterogeneous_boundary_00,heterogeneous boundary,R50E,50.0,Lagging Darcy no-leakage,5.082197613721942e-05,0.001,5.3160568759772046e-05,0.0009905482240555553,340.3473310160842,523.7991041209638,,0.044988070639430326,-0.009496727450637645,0.044988070639430326,-0.05448479809006816,0.0003841098559416819,0.003820338859628637,0.003820352799116514,0.0006435540369982506,-304.50159189997777,-299.17277385927696,4,False,ensemble,5.0,405.0,28,0.3,10.0,1.1523556834267177
strict_heterogeneous_boundary_00,heterogeneous boundary,R50E,50.0,Lagging Darcy with leakage,5.082197613721942e-05,0.001,5.3160207730939484e-05,0.0009905501639735918,340.4542715305194,523.9294642551067,78639.06098956316,0.0449812793264908,-0.009494769023889873,0.0449812793264908,-0.054476048350380814,0.0003846808491855137,0.003820313496207814,0.0038203274354234535,0.0006432979739005431,-302.5010955448877,-295.8400729940117,5,False,ensemble,5.0,405.0,28,0.3,10.0,1.1523556834267177
strict_heterogeneous_boundary_00,heterogeneous boundary,R100E,100.0,Theis confined,5.082197613721942e-05,0.001,6.721595451159826e-05,0.0010677922815426487,,,,0.27958177551127494,0.06559322868420402,0.27958177551127494,-0.21398854682707094,0.006522807683320461,0.03722781007103288,0.03724071239313398,0.0023516303432615585,-180.41991756083098,-177.75550854048058,2,False,ensemble,5.0,405.0,28,0.3,10.0,1.1523556834267177
strict_heterogeneous_boundary_00,heterogeneous boundary,R100E,100.0,Hantush-Jacob leaky,5.082197613721942e-05,0.001,6.721546168765967e-05,0.0010677877323378847,,,99999.9999999549,0.27957444353557276,0.06558896829149155,0.27957444353557276,-0.21398547524408118,0.006522968017665619,0.03722884593764398,0.037241749337008134,0.0023518360849308032,-178.41836498414608,-174.42175145362046,3,True,ensemble,5.0,405.0,28,0.3,10.0,1.1523556834267177
strict_heterogeneous_boundary_00,heterogeneous boundary,R100E,100.0,Lagging Darcy no-leakage,5.082197613721942e-05,0.001,5.652502409154601e-05,0.0010417701141175117,1397.5567584627042,2073.9546514911963,,0.10635458220848547,0.04092129914219922,0.10635458220848547,-0.06543328306628643,0.00015327078675269807,0.0020856682738203524,0.002085670542010734,0.00019381027212628913,-338.5312128052325,-333.2023947645317,4,False,ensemble,5.0,405.0,28,0.3,10.0,1.1523556834267177
strict_heterogeneous_boundary_00,heterogeneous boundary,R100E,100.0,Lagging Darcy with leakage,5.082197613721942e-05,0.001,5.652435187400307e-05,0.0010417616662149484,1397.4992910906599,2073.8960586671474,20143.710448046535,0.10634268974933296,0.040913189928178044,0.10634268974933296,-0.06542949982115495,0.00015323878646255633,0.0020856336468852176,0.002085635914965948,0.00019375734376733125,-336.53220247514196,-329.87117992426596,5,False,ensemble,5.0,405.0,28,0.3,10.0,1.1523556834267177
strict_heterogeneous_boundary_00,heterogeneous boundary,R100N,100.0,Theis confined,5.082197613721942e-05,0.001,6.466754914864081e-05,0.0011843116892672222,,,,0.24093065476465725,0.16916175288762003,0.24093065476465725,-0.07176890187703731,0.005680553567732315,0.031586740296410294,0.03159462063202064,0.001739762868651355,-189.57557348201294,-186.91116446166254,2,False,ensemble,5.0,405.0,28,0.3,10.0,1.1523556834267177
strict_heterogeneous_boundary_00,heterogeneous boundary,R100N,100.0,Hantush-Jacob leaky,5.082197613721942e-05,0.001,6.466732840059252e-05,0.0011843092130265536,,,99999.99999947564,0.2409272411758022,0.16915966201637395,0.2409272411758022,-0.07176757915942815,0.005680612330121388,0.03158716930811316,0.031595049964864,0.0017398466682858604,-187.57481877760628,-183.57820524708066,3,True,ensemble,5.0,405.0,28,0.3,10.0,1.1523556834267177
strict_heterogeneous_boundary_00,heterogeneous boundary,R100N,100.0,Lagging Darcy no-leakage,5.082197613721942e-05,0.001,5.553410984141818e-05,0.0011524034359328655,1248.4183594685735,1845.0528603017199,,0.08866856153958483,0.14184970576914513,0.08866856153958483,0.05318114422956023,1.3834362870304539e-05,0.0019886490821172586,0.0019886510482613803,0.00023991693168866904,-341.35367336249556,-336.02485532179475,4,False,ensemble,5.0,405.0,28,0.3,10.0,1.1523556834267177
strict_heterogeneous_boundary_00,heterogeneous boundary,R100N,100.0,Lagging Darcy with leakage,5.082197613721942e-05,0.001,5.244197871483582e-05,0.0011166278151608568,1485.526631871553,2181.168178124356,322.8279312321913,0.031378528947461966,0.1103132641703335,0.031378528947461966,0.07893473522287149,9.592778922894346e-05,0.001436635664391035,0.0014366364056438497,0.00011558034198821806,-357.4343983697455,-350.7733758188695,5,False,ensemble,5.0,405.0,28,0.3,10.0,1.1523556834267177
strict_heterogeneous_boundary_01,heterogeneous boundary,R20E,20.615528128088304,Theis confined,4.912997928740256e-05,0.001,5.518354168162694e-05,0.0009874398838179833,,,,0.1161953262906968,-0.012639661206294815,0.1161953262906968,-0.12883498749699163,0.0247954625254972,0.09942677700944308,0.09967300926083161,0.018768394229881365,-124.53495031226544,-121.87054129191503,2,False,ensemble,5.0,605.0,28,0.3,30.0,1.1168484596827717
strict_heterogeneous_boundary_01,heterogeneous boundary,R20E,20.615528128088304,Hantush-Jacob leaky,4.912997928740256e-05,0.001,5.3893101432824475e-05,0.000976343578310911,,,99999.99999999168,0.0925330568715736,-0.023940727558095915,0.0925330568715736,-0.11647378442966938,0.025771751001347147,0.10623121149496279,0.10653162398879966,0.025940492798435605,-118.91913230301753,-114.92251877249193,3,True,ensemble,5.0,605.0,28,0.3,30.0,1.1168484596827717
strict_heterogeneous_boundary_01,heterogeneous boundary,R20E,20.615528128088304,Lagging Darcy no-leakage,4.912997928740256e-05,0.001,4.905855011523873e-05,0.001047171277036056,15.782630829514346,64.64664707584943,,-0.0014549394964724885,0.04609250689137689,-0.0014549394964724885,0.047547446387849406,0.001211285377035285,0.007539358181980001,0.0075394653211572115,0.0007267717255847844,-265.9852620865391,-260.65644404583827,4,False,ensemble,5.0,605.0,28,0.3,30.0,1.1168484596827717
