scenario_id,family,split,truth_model,truth_T_m2_s,truth_S,truth_delay_s,truth_tau_q_s,truth_tau_s_s,truth_leakage_B_m,pathway,T_fit_m2_s,S_fit,tau_q_fit_s,tau_s_fit_s,leakage_B_fit_m,delta_logT,delta_logS,sd_epsilon,bias_eta,rmse_m,aic,bic,parameter_count,boundary_hit,reliability_class
leaky_truth_03,leaky_truth,calibration,Hantush-Jacob leaky truth,5e-05,0.001,0.0,0.0,0.0,35.0,Theis schedule-aware,8.265159485465785e-05,0.0011921470200064069,,,,0.5026111151398005,0.17575589996908672,0.5703489796067784,0.1327466077803213,0.009632098380322144,-48.33055351720332,-44.588151495387535,2,False,C
leaky_truth_03,leaky_truth,calibration,Hantush-Jacob leaky truth,5e-05,0.001,0.0,0.0,0.0,35.0,Hantush-Jacob leaky,8.249363734009166e-05,0.0011910354389198336,,,99993.09183551432,0.5006981617879419,0.17482304553067016,0.5703196033363244,0.13285048292504267,0.009501292974972106,-46.331299143303056,-40.71769611057938,3,True,C
leaky_truth_03,leaky_truth,calibration,Hantush-Jacob leaky truth,5e-05,0.001,0.0,0.0,0.0,35.0,Cooper-Jacob late-time,0.00010059948401678766,0.0007941758313860103,,,,0.6991241231665623,-0.23045039214313184,0.7274499820181236,-0.30624371520706123,0.01514790956347681,-19.57349354617598,-15.831091524360197,2,False,C
leaky_truth_03,leaky_truth,calibration,Hantush-Jacob leaky truth,5e-05,0.001,0.0,0.0,0.0,35.0,Lagging Darcy no-leakage,5.761067795041386e-05,0.0013161552636768755,0.00010050684937482678,149.06097736516855,,0.14168492617632367,0.2747148074612361,0.515201861288509,0.018810811966789916,0.020455512191819215,-56.61212137672115,-49.127317333089586,4,False,C
leaky_truth_03,leaky_truth,calibration,Hantush-Jacob leaky truth,5e-05,0.001,0.0,0.0,0.0,35.0,Lagging Darcy with leakage,1.8214749294470524e-05,0.0007125955914928005,0.00010000048235871645,227.52571504734513,14.71361671094975,-1.0097913387477346,-0.3388412123397814,0.5028770476617527,0.014618681592279576,0.009296872294990101,-56.960474461689984,-47.60446940715053,5,True,D
leaky_truth_04,leaky_truth,calibration,Hantush-Jacob leaky truth,5e-05,0.001,0.0,0.0,0.0,35.0,Theis fixed-rate,7.803502232805738e-05,0.0012075021282656367,,,,0.4451347246950847,0.18855386908186694,0.40618762950383097,0.0415676699012344,0.00986694780418024,-82.99015347492978,-79.247751453114,2,False,C
leaky_truth_04,leaky_truth,calibration,Hantush-Jacob leaky truth,5e-05,0.001,0.0,0.0,0.0,35.0,Theis schedule-aware,7.803502232805738e-05,0.0012075021282656367,,,,0.4451347246950847,0.18855386908186694,0.40618762950383097,0.0415676699012344,0.00986694780418024,-82.99015347492978,-79.247751453114,2,False,C
leaky_truth_04,leaky_truth,calibration,Hantush-Jacob leaky truth,5e-05,0.001,0.0,0.0,0.0,35.0,Hantush-Jacob leaky,7.792380926086869e-05,0.001206566768647549,,,99999.99884395268,0.44370853952934197,0.18777894532878667,0.4061307089268384,0.04162680126558075,0.009644701328809391,-81.0020182988697,-75.38841526614603,3,True,C
leaky_truth_04,leaky_truth,calibration,Hantush-Jacob leaky truth,5e-05,0.001,0.0,0.0,0.0,35.0,Cooper-Jacob late-time,0.00010141704530304625,0.0007846930249093186,,,,0.7072181712373408,-0.24246268875106955,0.611189744847157,-0.43713537800778224,0.015987780532505786,-24.10136983643803,-20.35896781462225,2,False,C
leaky_truth_04,leaky_truth,calibration,Hantush-Jacob leaky truth,5e-05,0.001,0.0,0.0,0.0,35.0,Lagging Darcy no-leakage,6.3373654157677e-05,0.0012652583617877688,4.342090601636135,73.48856746196479,,0.2370252200869335,0.23527633989303295,0.38575208911122905,-0.0009999385868641093,0.016694055277827094,-84.45602996527955,-76.97122592164799,4,False,C
leaky_truth_04,leaky_truth,calibration,Hantush-Jacob leaky truth,5e-05,0.001,0.0,0.0,0.0,35.0,Lagging Darcy with leakage,2.9891978788670603e-05,0.0008800174046817612,37.94907785165268,173.80991140246743,20.759260564596623,-0.5144328289592233,-0.12781359365801204,0.3765056261462836,0.00038175748443507185,0.006577170336473819,-84.78545294585767,-75.42944789131822,5,False,C
leaky_truth_05,leaky_truth,calibration,Hantush-Jacob leaky truth,5e-05,0.001,0.0,0.0,0.0,35.0,Theis fixed-rate,9.064147082559103e-05,0.0011998323737835257,,,,0.5948888382737045,0.18218185852287694,0.7133837440765437,0.17170409855769472,0.014897087679482076,-26.67415903240029,-22.93175701058451,2,False,C
leaky_truth_05,leaky_truth,calibration,Hantush-Jacob leaky truth,5e-05,0.001,0.0,0.0,0.0,35.0,Theis schedule-aware,9.064147082559103e-05,0.0011998323737835257,,,,0.5948888382737045,0.18218185852287694,0.7133837440765437,0.17170409855769472,0.014897087679482076,-26.67415903240029,-22.93175701058451,2,False,C
leaky_truth_05,leaky_truth,calibration,Hantush-Jacob leaky truth,5e-05,0.001,0.0,0.0,0.0,35.0,Hantush-Jacob leaky,9.038976748684912e-05,0.0011984575802133396,,,99999.83928001019,0.5921080640461858,0.1810353802011192,0.7133966783316106,0.17190581498103982,0.01488514875739521,-24.666212838010296,-19.05260980528662,3,True,C
leaky_truth_05,leaky_truth,calibration,Hantush-Jacob leaky truth,5e-05,0.001,0.0,0.0,0.0,35.0,Cooper-Jacob late-time,0.00010082030962316946,0.000776595654095886,,,,0.7013168142707151,-0.2528354577652733,0.8424009223916756,-0.275101750667824,0.016637315929155447,-8.51209891256753,-4.7696968907517485,2,False,C
leaky_truth_05,leaky_truth,calibration,Hantush-Jacob leaky truth,5e-05,0.001,0.0,0.0,0.0,35.0,Lagging Darcy no-leakage,5.166611838742634e-05,0.0013948158634598323,0.00023584616771634258,249.35474028770795,,0.03277921091042014,0.3327624090410561,0.6161164619041474,0.013045518430322783,0.024015242145659886,-39.48324109138889,-31.998437047757328,4,False,C
leaky_truth_05,leaky_truth,calibration,Hantush-Jacob leaky truth,5e-05,0.001,0.0,0.0,0.0,35.0,Lagging Darcy with leakage,9.483101796456612e-06,0.0005560941243492658,0.00015334714735181193,396.0540500171972,10.780000960890714,-1.6625115489583555,-0.5868177106612583,0.6022919725306255,0.01158522383888492,0.009341720636469045,-39.66567240449524,-30.309667349955784,5,False,D
leaky_truth_06,leaky_truth,holdout,Hantush-Jacob leaky truth,5e-05,0.001,0.0,0.0,0.0,35.0,Theis fixed-rate,6.019622964648839e-05,0.0012198899029913478,,,,0.18558671446825678,0.19876061122326508,0.6677982784743484,0.167275150623004,0.022307502378952772,-32.79113803486137,-29.048736013045588,2,False,C
leaky_truth_06,leaky_truth,holdout,Hantush-Jacob leaky truth,5e-05,0.001,0.0,0.0,0.0,35.0,Theis schedule-aware,6.019622964648839e-05,0.0012198899029913478,,,,0.18558671446825678,0.19876061122326508,0.6677982784743484,0.167275150623004,0.022307502378952772,-32.79113803486137,-29.048736013045588,2,False,C
leaky_truth_06,leaky_truth,holdout,Hantush-Jacob leaky truth,5e-05,0.001,0.0,0.0,0.0,35.0,Hantush-Jacob leaky,3.809042331762142e-05,0.0008958982531778077,,,25.294572010536513,-0.2720601113837049,-0.10992842917645597,0.6578694832906697,0.17577712776213483,0.005608074750909271,-31.832449401890983,-26.21884636916731,3,False,C
leaky_truth_06,leaky_truth,holdout,Hantush-Jacob leaky truth,5e-05,0.001,0.0,0.0,0.0,35.0,Cooper-Jacob late-time,0.00010253321873955627,0.0007619552400442124,,,,0.7181638259099947,-0.27186746512021687,0.9712578494089005,-0.4254981180413993,0.016532810274349465,8.781172187988524,12.523574209804305,2,False,C
leaky_truth_06,leaky_truth,holdout,Hantush-Jacob leaky truth,5e-05,0.001,0.0,0.0,0.0,35.0,Lagging Darcy no-leakage,5.009138977723295e-05,0.0013037450842092826,0.00011522206452517866,116.95050650332938,,0.0018261271590514674,0.26524095682470716,0.6652820173606222,0.06517581911634407,0.031112445113976598,-31.666616425342006,-24.181812381710444,4,False,C
leaky_truth_06,leaky_truth,holdout,Hantush-Jacob leaky truth,5e-05,0.001,0.0,0.0,0.0,35.0,Lagging Darcy with leakage,7.990368657009345e-06,0.0004023275169978094,0.00010000000000000524,189.1777479167158,9.651206872117083,-1.8337861069134513,-0.9104888031663846,0.6406040334926201,0.06431084280106965,0.013409191836697986,-33.27203531524416,-23.916030260704705,5,True,D
leaky_truth_07,leaky_truth,holdout,Hantush-Jacob leaky truth,5e-05,0.001,0.0,0.0,0.0,35.0,Theis fixed-rate,7.55737728658333e-05,0.0011600271585192937,,,,0.4130862978026488,0.14844341736083702,0.5870981317930678,0.09869159184090721,0.010035729740581742,-46.77101689326141,-43.028614871445626,2,False,C
leaky_truth_07,leaky_truth,holdout,Hantush-Jacob leaky truth,5e-05,0.001,0.0,0.0,0.0,35.0,Theis schedule-aware,7.55737728658333e-05,0.0011600271585192937,,,,0.4130862978026488,0.14844341736083702,0.5870981317930678,0.09869159184090721,0.010035729740581742,-46.77101689326141,-43.028614871445626,2,False,C
leaky_truth_07,leaky_truth,holdout,Hantush-Jacob leaky truth,5e-05,0.001,0.0,0.0,0.0,35.0,Hantush-Jacob leaky,7.029880177076076e-05,0.0011096260190135516,,,77.00195640448354,0.3407317487305645,0.10402303874640154,0.5863903107949759,0.10074633393338682,0.006993143277945945,-44.82682877536241,-39.213225742638734,3,False,C
leaky_truth_07,leaky_truth,holdout,Hantush-Jacob leaky truth,5e-05,0.001,0.0,0.0,0.0,35.0,Cooper-Jacob late-time,0.00010047171211975728,0.0007847913033059958,,,,0.697853211005261,-0.2423374522067615,0.7681590957882252,-0.34670032111651544,0.015475441006974747,-13.25935820432193,-9.51695618250615,2,False,C
leaky_truth_07,leaky_truth,holdout,Hantush-Jacob leaky truth,5e-05,0.001,0.0,0.0,0.0,35.0,Lagging Darcy no-leakage,6.331449595882766e-05,0.0012272408783871001,0.00010838785658819103,75.55141682986583,,0.2360913015934551,0.20476846136543725,0.5763031583305022,0.03305733820891442,0.01730018490589323,-45.75719823028197,-38.27239418665041,4,False,C
leaky_truth_07,leaky_truth,holdout,Hantush-Jacob leaky truth,5e-05,0.001,0.0,0.0,0.0,35.0,Lagging Darcy with leakage,3.630785972135361e-05,0.0009057101736790072,0.00010000107997306527,100.83551758175982,24.218624823570273,-0.31998876634527307,-0.09903592071852758,0.5695655994754709,0.02885636179069878,0.0063632919436533335,-44.92150564861345,-35.565500594073995,5,True,C
leaky_truth_08,leaky_truth,holdout,Hantush-Jacob leaky truth,5e-05,0.001,0.0,0.0,0.0,35.0,Theis fixed-rate,7.880092183664992e-05,0.001280476939774148,,,,0.4549016898019049,0.24723261772851074,0.7539419827072843,0.15676503481071874,0.012750979597445764,-22.05087403014406,-18.308472008328277,2,False,C
leaky_truth_08,leaky_truth,holdout,Hantush-Jacob leaky truth,5e-05,0.001,0.0,0.0,0.0,35.0,Theis schedule-aware,7.880092183664992e-05,0.001280476939774148,,,,0.4549016898019049,0.24723261772851074,0.7539419827072843,0.15676503481071874,0.012750979597445764,-22.05087403014406,-18.308472008328277,2,False,C
leaky_truth_08,leaky_truth,holdout,Hantush-Jacob leaky truth,5e-05,0.001,0.0,0.0,0.0,35.0,Hantush-Jacob leaky,7.866631782142327e-05,0.0012795750029090892,,,99999.99999999984,0.4531920764460889,0.24652799382042642,0.753905940109727,0.15691335622680502,0.012638506783721574,-20.051426524839652,-14.437823492115978,3,True,C
leaky_truth_08,leaky_truth,holdout,Hantush-Jacob leaky truth,5e-05,0.001,0.0,0.0,0.0,35.0,Cooper-Jacob late-time,0.00010078299584934701,0.0007826689394716315,,,,0.7009466440082674,-0.24504548278190427,0.8790697042643469,-0.37934975730942105,0.016740673777024158,-1.0268854428465755,2.715516578969207,2,False,C
leaky_truth_08,leaky_truth,holdout,Hantush-Jacob leaky truth,5e-05,0.001,0.0,0.0,0.0,35.0,Lagging Darcy no-leakage,4.858902462789949e-05,0.0013957527378114015,0.00010000000046322422,205.36853521389503,,-0.0286253307269473,0.3334338667406389,0.6695975999004785,0.010181757905275396,0.02838930569169689,-31.502751521724456,-24.017947478092893,4,True,C
leaky_truth_08,leaky_truth,holdout,Hantush-Jacob leaky truth,5e-05,0.001,0.0,0.0,0.0,35.0,Lagging Darcy with leakage,4.151452183368063e-06,0.0003098297914418903,0.0001070910635184485,367.5456231678124,7.7339310664605385,-2.488564808691412,-1.17173219215638,0.6485838849062812,0.012420073785469212,0.01219416349706513,-32.557128104979874,-23.20112305044042,5,False,D
leaky_truth_09,leaky_truth,holdout,Hantush-Jacob leaky truth,5e-05,0.001,0.0,0.0,0.0,35.0,Theis fixed-rate,5.9300716154186685e-05,0.0012769224489702958,,,,0.17059837730171065,0.24445284613058954,0.6457578082998203,0.19099195722077034,0.02094487058919966,-34.88696618770455,-31.14456416588877,2,False,C
leaky_truth_09,leaky_truth,holdout,Hantush-Jacob leaky truth,5e-05,0.001,0.0,0.0,0.0,35.0,Theis schedule-aware,5.9300716154186685e-05,0.0012769224489702958,,,,0.17059837730171065,0.24445284613058954,0.6457578082998203,0.19099195722077034,0.02094487058919966,-34.88696618770455,-31.14456416588877,2,False,C
leaky_truth_09,leaky_truth,holdout,Hantush-Jacob leaky truth,5e-05,0.001,0.0,0.0,0.0,35.0,Hantush-Jacob leaky,3.576488742031549e-05,0.0009281101855455754,,,24.609544186369643,-0.3350563916340985,-0.07460481882019881,0.6343417778458537,0.20862346223852338,0.005170899605331706,-33.67726640493936,-28.063663372215686,3,False,C
leaky_truth_09,leaky_truth,holdout,Hantush-Jacob leaky truth,5e-05,0.001,0.0,0.0,0.0,35.0,Cooper-Jacob late-time,0.00010061608026275114,0.0007753962686026572,,,,0.6992890830299857,-0.25438106597940807,0.9237925842850209,-0.4333865576135733,0.017677065987090332,5.112025022760756,8.85442704457654,2,False,C
leaky_truth_09,leaky_truth,holdout,Hantush-Jacob leaky truth,5e-05,0.001,0.0,0.0,0.0,35.0,Lagging Darcy no-leakage,4.5338350321520747e-05,0.0013826939437769244,0.00010000000009936381,181.06526343157927,,-0.09786974562647473,0.32403372940495795,0.6073840295270929,0.034767811524373825,0.03368124380901392,-40.7152329100595,-33.230428866427935,4,True,C
leaky_truth_09,leaky_truth,holdout,Hantush-Jacob leaky truth,5e-05,0.001,0.0,0.0,0.0,35.0,Lagging Darcy with leakage,4.495828766556835e-06,0.00031053821853697873,0.00010000000342210702,290.9124426509706,7.9194605770104,-2.408872979292277,-1.1694482981075802,0.5757583490092335,0.04220725583633427,0.011680508233968458,-43.74630092643188,-34.39029587189242,5,True,D
leaky_truth_10,leaky_truth,holdout,Hantush-Jacob leaky truth,5e-05,0.001,0.0,0.0,0.0,35.0,Theis fixed-rate,7.002945298385357e-05,0.0011926058842576543,,,,0.3368929050400391,0.1761407316689161,0.5449590803022223,0.07233558987166551,0.012495300470562454,-54.4308248814854,-50.688422859669615,2,False,C
leaky_truth_10,leaky_truth,holdout,Hantush-Jacob leaky truth,5e-05,0.001,0.0,0.0,0.0,35.0,Theis schedule-aware,7.002945298385357e-05,0.0011926058842576543,,,,0.3368929050400391,0.1761407316689161,0.5449590803022223,0.07233558987166551,0.012495300470562454,-54.4308248814854,-50.688422859669615,2,False,C
leaky_truth_10,leaky_truth,holdout,Hantush-Jacob leaky truth,5e-05,0.001,0.0,0.0,0.0,35.0,Hantush-Jacob leaky,5.967133309069018e-05,0.0010844107720290568,,,50.40676536359063,0.17682871691025334,0.0810367722236667,0.5429126681916945,0.07867195006072908,0.006248660237748029,-52.629545318263034,-47.01594228553936,3,False,C
leaky_truth_10,leaky_truth,holdout,Hantush-Jacob leaky truth,5e-05,0.001,0.0,0.0,0.0,35.0,Cooper-Jacob late-time,0.00010029714726274627,0.0007795048430748338,,,,0.696114247088863,-0.24909637745058072,0.7247841260226839,-0.42749861897088853,0.014607525578217342,-13.318077089749373,-9.575675067933592,2,False,C
leaky_truth_10,leaky_truth,holdout,Hantush-Jacob leaky truth,5e-05,0.001,0.0,0.0,0.0,35.0,Lagging Darcy no-leakage,5.686270769296275e-05,0.0012513770465712617,0.000352221636390338,84.96533365746234,,0.1286167200084634,0.22424458221417892,0.5207066382134127,0.0027885145456351588,0.023079162102321516,-55.65573094021883,-48.17092689658727,4,False,C
leaky_truth_10,leaky_truth,holdout,Hantush-Jacob leaky truth,5e-05,0.001,0.0,0.0,0.0,35.0,Lagging Darcy with leakage,1.4543854097237987e-05,0.0005546373621561842,0.00010000000237371077,142.47562924668716,12.698859557489586,-1.2348544998614122,-0.5894407803158968,0.5021378257909666,0.00022450510396136714,0.014343154254669671,-57.14309562834781,-47.78709057380836,5,True,D
leaky_truth_11,leaky_truth,holdout,Hantush-Jacob leaky truth,5e-05,0.001,0.0,0.0,0.0,35.0,Theis fixed-rate,6.994901145194152e-05,0.0012909492548655364,,,,0.33574356337392686,0.25537780424885453,0.7404026816065249,0.1834362860636745,0.01226122829254497,-22.94599510784586,-19.20359308603008,2,False,C
leaky_truth_11,leaky_truth,holdout,Hantush-Jacob leaky truth,5e-05,0.001,0.0,0.0,0.0,35.0,Theis schedule-aware,6.994901145194152e-05,0.0012909492548655364,,,,0.33574356337392686,0.25537780424885453,0.7404026816065249,0.1834362860636745,0.01226122829254497,-22.94599510784586,-19.20359308603008,2,False,C
leaky_truth_11,leaky_truth,holdout,Hantush-Jacob leaky truth,5e-05,0.001,0.0,0.0,0.0,35.0,Hantush-Jacob leaky,6.866608299076274e-05,0.0012783299552554923,,,164.1279270264605,0.31723237452267566,0.2455545035834662,0.7400867453474134,0.1845310039544883,0.011513246763532246,-20.950638219977275,-15.337035187253601,3,False,C
leaky_truth_11,leaky_truth,holdout,Hantush-Jacob leaky truth,5e-05,0.001,0.0,0.0,0.0,35.0,Cooper-Jacob late-time,9.816722910531721e-05,0.0008189180840339821,,,,0.6746494384049542,-0.19977121962587813,0.893363346669114,-0.3444433260587398,0.016645194581095164,-1.0513194751263226,2.6910825466894597,2,False,C
leaky_truth_11,leaky_truth,holdout,Hantush-Jacob leaky truth,5e-05,0.001,0.0,0.0,0.0,35.0,Lagging Darcy no-leakage,4.918761218213487e-05,0.0014093032833900668,0.0004745516946091544,196.86714853997,,-0.01638119854898529,0.3430954570146911,0.6766760901076326,0.018786491423042506,0.026814305698511724,-30.466800616933348,-22.981996573301785,4,False,C
leaky_truth_11,leaky_truth,holdout,Hantush-Jacob leaky truth,5e-05,0.001,0.0,0.0,0.0,35.0,Lagging Darcy with leakage,8.024375130636596e-06,0.000477762057880106,0.00011023453182707165,308.71451991389256,9.880730883786727,-1.8295392047849637,-0.738642457289395,0.6599516513771175,0.019158577173251423,0.009791311285755286,-30.865783800775432,-21.509778746235977,5,False,D
step_rate_00,step_rate,calibration,Step-rate pumping schedule,5e-05,0.001,0.0,0.0,0.0,,Theis fixed-rate,7.427696349329401e-05,0.0011516883667373583,,,,0.39577785102441676,0.141229010692989,0.7734352017952929,0.20731091193772755,0.014617453738744844,-18.27553245579692,-14.533130433981139,2,False,C
step_rate_00,step_rate,calibration,Step-rate pumping schedule,5e-05,0.001,0.0,0.0,0.0,,Theis schedule-aware,5.8112141647648026e-05,0.0010133952575724495,,,,0.15035161504165442,0.013306334329410611,0.7724518209669239,0.2198420023517349,0.012492591707719117,-17.981421972531166,-14.239019950715385,2,False,C
step_rate_00,step_rate,calibration,Step-rate pumping schedule,5e-05,0.001,0.0,0.0,0.0,,Hantush-Jacob leaky,5.80266355086917e-05,0.0010126893281840405,,,99999.9999997364,0.148879132611591,0.012609493317009201,0.7724690088750062,0.21993241940013195,0.012594429368715772,-15.976432099747019,-10.362829067023345,3,True,C
step_rate_00,step_rate,calibration,Step-rate pumping schedule,5e-05,0.001,0.0,0.0,0.0,,Cooper-Jacob late-time,9.863386571818913e-05,0.0007339293427472827,,,,0.6793916629113174,-0.30934251828830983,0.9487267298957838,-0.29904928175122664,0.019789082288208557,2.5756091225823283,6.318011144398111,2,False,C
step_rate_00,step_rate,calibration,Step-rate pumping schedule,5e-05,0.001,0.0,0.0,0.0,,Lagging Darcy no-leakage,3.570281009716037e-05,0.0011608767478496766,0.00045935720643286334,269.7625000858282,,-0.3367936055341804,0.1491755367441513,0.6893639299783807,0.018780806012356932,0.015328842151483184,-28.684843889495617,-21.200039845864055,4,False,C
step_rate_00,step_rate,calibration,Step-rate pumping schedule,5e-05,0.001,0.0,0.0,0.0,,Lagging Darcy with leakage,1.3921671110456267e-05,0.0006999202236390664,0.00010000000028553133,353.76147609203275,16.112496457798446,-1.2785763066888969,-0.35678891666328183,0.6840773822226994,0.01684257054333756,0.011954204911335654,-27.430543440128417,-18.074538385588962,5,True,D
step_rate_01,step_rate,calibration,Step-rate pumping schedule,5e-05,0.001,0.0,0.0,0.0,,Theis fixed-rate,6.489513008448346e-05,0.0011607438889354369,,,,0.2607495782474122,0.14906108314886557,0.3658324895552528,0.033048947105746344,0.017835139666373942,-93.14780628566301,-89.40540426384723,2,False,C
step_rate_01,step_rate,calibration,Step-rate pumping schedule,5e-05,0.001,0.0,0.0,0.0,,Theis schedule-aware,5.179287644678084e-05,0.0010178314563444378,,,,0.03522961404808705,0.01767434090883958,0.3577686412421395,0.04022772509638065,0.0063436976850248915,-95.0701605437302,-91.32775852191442,2,False,B
step_rate_01,step_rate,calibration,Step-rate pumping schedule,5e-05,0.001,0.0,0.0,0.0,,Hantush-Jacob leaky,5.174761639394898e-05,0.0010173354205643584,,,99999.99999409808,0.034355365636227535,0.017186876420762588,0.3577852861291035,0.04026141917879917,0.006387399390047167,-93.06472594832846,-87.45112291560478,3,True,C
step_rate_01,step_rate,calibration,Step-rate pumping schedule,5e-05,0.001,0.0,0.0,0.0,,Cooper-Jacob late-time,0.00010123392111249071,0.0006999715397664261,,,,0.7054108841205873,-0.35671560224180426,0.7490870865002754,-0.5685363573043788,0.020659215254179557,-2.5372296885579804,1.205172333257802,2,False,C
step_rate_01,step_rate,calibration,Step-rate pumping schedule,5e-05,0.001,0.0,0.0,0.0,,Lagging Darcy no-leakage,4.577829884330213e-05,0.001045653992008297,0.00017043345910213703,50.48084712101332,,-0.08821285098030086,0.04464251934006241,0.3497069613558307,0.012045716006610335,0.006377713657608485,-93.81577051947802,-86.33096647584645,4,False,B
step_rate_01,step_rate,calibration,Step-rate pumping schedule,5e-05,0.001,0.0,0.0,0.0,,Lagging Darcy with leakage,4.146729226728173e-05,0.000991657319148812,0.00012052727732140248,55.657904849632445,63.08468930866378,-0.18711802707342895,-0.0083776757833672,0.3493307567852504,0.010319360283205228,0.005396451882355351,-91.93446860922339,-82.57846355468394,5,False,C
step_rate_02,step_rate,calibration,Step-rate pumping schedule,5e-05,0.001,0.0,0.0,0.0,,Theis fixed-rate,8.213428980841954e-05,0.0011121263247420732,,,,0.49633258289002025,0.1062737907629982,0.5804357024465244,0.11901267857552057,0.01425062305083174,-47.214372186765615,-43.47197016494983,2,False,C
step_rate_02,step_rate,calibration,Step-rate pumping schedule,5e-05,0.001,0.0,0.0,0.0,,Theis schedule-aware,6.539292980053142e-05,0.000984172335523035,,,,0.2683911401655078,-0.015954259538043178,0.5875629449039844,0.12854148563672144,0.01795052807144832,-45.77001676905653,-42.02761474724075,2,False,C
step_rate_02,step_rate,calibration,Step-rate pumping schedule,5e-05,0.001,0.0,0.0,0.0,,Hantush-Jacob leaky,6.524717089203268e-05,0.0009831817995156966,,,99999.99999966624,0.26615968185816186,-0.016961232378770588,0.5876793005425864,0.12867621756164896,0.018118045620960557,-43.747203748869055,-38.13360071614538,3,True,C
step_rate_02,step_rate,calibration,Step-rate pumping schedule,5e-05,0.001,0.0,0.0,0.0,,Cooper-Jacob late-time,9.874426759578867e-05,0.0007334323492448945,,,,0.6805103470052386,-0.310019915720865,0.732687362702771,-0.3287007102124621,0.019215710218219908,-17.897307090664928,-14.154905068849146,2,False,C
step_rate_02,step_rate,calibration,Step-rate pumping schedule,5e-05,0.001,0.0,0.0,0.0,,Lagging Darcy no-leakage,4.233398801740826e-05,0.001093709829507281,0.00010000151178800573,167.48321420976762,,-0.1664327427790982,0.08957543070759418,0.5180615775462398,0.010141137571338383,0.007733214168928042,-56.12725515690181,-48.64245111327025,4,True,C
step_rate_02,step_rate,calibration,Step-rate pumping schedule,5e-05,0.001,0.0,0.0,0.0,,Lagging Darcy with leakage,3.077167034920219e-05,0.0009362280757991984,0.00010000072189676158,193.29901214109776,33.63673301725684,-0.48542853257562624,-0.06589616146179512,0.5165957582782493,0.00838083501291371,0.006558868879689265,-54.40514584358638,-45.04914078904693,5,True,C
step_rate_03,step_rate,calibration,Step-rate pumping schedule,5e-05,0.001,0.0,0.0,0.0,,Theis fixed-rate,7.82991848131596e-05,0.0011356781262803679,,,,0.4485141864436571,0.12722994060879803,0.5694710873754596,0.13178053014126043,0.015035205742644006,-48.50728164536567,-44.76487962354989,2,False,C
step_rate_03,step_rate,calibration,Step-rate pumping schedule,5e-05,0.001,0.0,0.0,0.0,,Theis schedule-aware,6.148739664064916e-05,0.001002478377338827,,,,0.20680921571038535,0.0024753112266539612,0.5715654368826061,0.14442513198288373,0.01476018688894924,-47.67855074462304,-43.93614872280725,2,False,C
step_rate_03,step_rate,calibration,Step-rate pumping schedule,5e-05,0.001,0.0,0.0,0.0,,Hantush-Jacob leaky,6.137172327048755e-05,0.0010016476615168713,,,99999.99999999984,0.20492619059308553,0.0016463056118115505,0.5716292326147467,0.14455910160698401,0.014913006162341874,-45.663039709022,-40.04943667629833,3,True,C
step_rate_03,step_rate,calibration,Step-rate pumping schedule,5e-05,0.001,0.0,0.0,0.0,,Cooper-Jacob late-time,9.89451814406442e-05,0.0007378928618984832,,,,0.6825429685235707,-0.3039566384996596,0.746547124479834,-0.34241786887782405,0.019898755585199435,-15.729116532880305,-11.986714511064523,2,False,C
step_rate_03,step_rate,calibration,Step-rate pumping schedule,5e-05,0.001,0.0,0.0,0.0,,Lagging Darcy no-leakage,4.0935033850507114e-05,0.0011011980513734854,0.00010843632594841541,166.98172721070426,,-0.20003673566696026,0.09639872473651613,0.5030875857258772,0.018420000315607112,0.01001771105705718,-58.89602749100277,-51.411223447371206,4,False,C
step_rate_03,step_rate,calibration,Step-rate pumping schedule,5e-05,0.001,0.0,0.0,0.0,,Lagging Darcy with leakage,2.486274091630847e-05,0.0008500105383399741,0.00010000000010166224,203.5866292915057,25.187452871072512,-0.6986526713479553,-0.16250653152760172,0.49973965584288954,0.016014792994739072,0.010646987765672066,-57.55237538878899,-48.196370334249536,5,True,C
step_rate_04,step_rate,calibration,Step-rate pumping schedule,5e-05,0.001,0.0,0.0,0.0,,Theis fixed-rate,7.39080468596733e-05,0.001149595159815602,,,,0.3907987050916376,0.13940984545335716,0.40928870717436855,0.0405963270558953,0.013727945585698278,-82.29080182808264,-78.54839980626686,2,False,C
step_rate_04,step_rate,calibration,Step-rate pumping schedule,5e-05,0.001,0.0,0.0,0.0,,Theis schedule-aware,5.8319006362941216e-05,0.0010126069867333815,,,,0.15390504445463815,0.012528180325820825,0.41174343079725895,0.05183218029765952,0.011715511999734543,-81.42601226872483,-77.68361024690905,2,False,C
step_rate_04,step_rate,calibration,Step-rate pumping schedule,5e-05,0.001,0.0,0.0,0.0,,Hantush-Jacob leaky,5.8233222234781965e-05,0.0010118985495495066,,,99999.99999994549,0.15243301522479674,0.011828318359434495,0.4118162328134538,0.051923157583209596,0.011834218821879652,-79.4066249202001,-73.79302188747643,3,True,C
step_rate_04,step_rate,calibration,Step-rate pumping schedule,5e-05,0.001,0.0,0.0,0.0,,Cooper-Jacob late-time,9.973596944743484e-05,0.0007288959812872825,,,,0.6905033832801064,-0.3162242440029366,0.644332975014273,-0.4735333171128549,0.019308338029611623,-18.12063012644147,-14.378228104625688,2,False,C
